review_Id,comment_text,author_id,creation_time,rating,creation_date,polarity,Average
882,excellent for biking.,"		cid-gp:aoqptoh8lhlytjqjryzwx_srtv2h418tocbzbk-by9aexoxmu3-ronsjlfffid7jutwm-g4f0wovxrnnkj6iwg","		fri may 09 11:18:55 nzst 2014",5,9/05/2014 11:18,Good,
883,"nice but...	it could be a better application it's also could have more features. this application has great potential but it has not been exploited yet.","		cid-gp:aoqptofwdllr3ssshrkgcu7kta4o29pbs1qvycinckfpuwgw32x-a1yqtaca2voa280y6bg_7clcdhexd44igw","		fri may 09 11:18:07 nzst 2014",3,9/05/2014 11:18,Good,
884,love it.,"		cid-gp:aoqptohn6efonqzvzmo-mzofxaxdu_lxjcgwbst3pcpoi1ovhmoxwiibvz5nrmcpggjszp0ztiiwq2qf0pekda","		fri may 09 08:35:00 nzst 2014",5,9/05/2014 8:35,Good,
885,"best	best of the best.","		cid-gp:aoqptofkdmjdf2z917c4hrcvtikaxjwlnzmb7yi6zm5p4lkrewfsjyio2lynkhwj6bkyt9agmbcuhcas_bf76q","		fri may 09 05:07:28 nzst 2014",5,9/05/2014 5:07,Good,
886,"really gone down hill	this app used to work well but now it can't keep time or distance accurately.","		cid-gp:aoqptogx0awp-qu2niamgikrcy9obm-yd7pffwqbdghwwrpxwpqicaztd5heyxgpt6nybrqrccmvndjs4blmdq","		fri may 09 02:58:50 nzst 2014",1,9/05/2014 2:58,Bad,
887,"great apps	more option and features please.","		cid-gp:aoqptofhw-mnxitje7bpmytnbv98tof3yq748dgzk6wsfyh_kuoqsssevdwkhum4f53ozwbbjtrvcz7pwuf4tw","		thu may 08 23:41:37 nzst 2014",5,8/05/2014 23:41,Good,
888,"amazing..	i have installed this nice app.","		cid-gp:aoqptoe5butka0icvqhtvv7v3b3leej52pwghssm_9hfynpws5x0chej7vp0gup1b4sd-1klmpidigr0jmfuyq","		thu may 08 22:33:55 nzst 2014",5,8/05/2014 22:33,Good,
889,cool.,"		cid-gp:aoqptohb-21iveglofabomx2engteu85pwpsnz0xkuip6ztl_u8wtmipq4xfl5yjpytu9thlesqnvhbjitj_ga","		thu may 08 21:24:09 nzst 2014",5,8/05/2014 21:24,Good,
890,"good app	does what it says so far. i tracked my route as i walked around my office and then was able to export the track to google maps. i wanted an app that would enable me to track a route so that i may retrace it later. so far it appears this app does just that. pros and cons will be clearer as i keep using it.","		cid-gp:aoqptohcz0yj9vdjpsy3mxw0gotwfc6bcjofwu6wlkivwetvql87rkq7mrle0-8p0fn5mcgwreqnrcgm8xttzw","		thu may 08 19:21:54 nzst 2014",4,8/05/2014 19:21,Good,
891,it's great.,"		cid-gp:aoqptofrczffdpxrznanldjpaqwwm6mlaxlelqchxsnqs_zyawltge3hj3m4pkl4ldmwqg3dhhhlbwtpwps4qa","		thu may 08 18:09:55 nzst 2014",5,8/05/2014 18:09,Good,
892,excellent app...lots of info.,"		cid-gp:aoqptohniq-3lys5gsfbuei2ojlbbe7g4gmnkwmcz5y3rlqzjzfhiectp3inwva_ujmtbpvnpfrfvebsvupaba","		thu may 08 16:21:04 nzst 2014",5,8/05/2014 16:21,Good,
893,"terrible on nexus 5	completely inconsistent. distance is always way off. shows my path zig zagging all over the place. elevation is off. use to be my go to app on my two other smart phones.","		cid-gp:aoqptogsdz6_i--gtlsfkctiorp6mvo1vymu_x0bwqq4oq03o6bhkuuohdh_jgymlcs4la7zv2p88rm7z0vnvw","		thu may 08 14:43:25 nzst 2014",1,8/05/2014 14:43,Bad,
894,"nice application	when are u go to travel the support to drive and mind blowing application.and where are u he is solved the problem.","		cid-gp:aoqptoeahx0sek_-qtcz2euj1yxlquv-iwotsezqupcef4wfy6hl23po4b4sgb1bjxdfz5vcoj20_04blvpukw","		thu may 08 07:45:09 nzst 2014",5,8/05/2014 7:45,Good,
895,very useful app..,"		cid-gp:aoqptoewt7_ut_sncuagggoyhl8njroiaf2uhmvw_v6ji6-gzeopf-f1nhnbbm5pnobpvw7okdtwmc9hwe2yka","		thu may 08 06:06:41 nzst 2014",5,8/05/2014 6:06,Good,
896,very good.,"		cid-gp:aoqptoevgyump7gqqgseteejg2y40ybj-t-caysww11g-nqstlco7oifg50apqcm2jfzguvbtfsqozmln-rh9q","		thu may 08 05:28:23 nzst 2014",5,8/05/2014 5:28,Good,
897,"install error	will not install. says package was not signed correctly.","		cid-gp:aoqptohatclckwhacggycekhlgx7yans35x03honrhr_eqgaupuxvwhkjywkybdhzw2-xxnewobs3hl9rj6lha","		thu may 08 05:20:18 nzst 2014",4,8/05/2014 5:20,Good,
898,"i like the play button	also good for calories calculations. record press play enjoy.","		cid-gp:aoqptofc3f1ikfdpc-z_w1ee3t_t2tinziruyqmh6cotn36r-k1xvt3dq5pgzx_7twdao1zbyxmgrfbdng6txq","		thu may 08 02:37:05 nzst 2014",5,8/05/2014 2:37,Good,
899,"excellent route tracking	perfect for seeing where various motorcycle rides go so i can keep accurate track of route and such.","		cid-gp:aoqptohmcgzdbxymfat-k2cp_qgsntkfcm_iu8m8xk5snqglrnqinp-ag73enftygddopqrk2gaoot4yjp3qjq","		wed may 07 23:09:07 nzst 2014",5,7/05/2014 23:09,Good,
900,"dope	this app is amazing it tracks my biking routes perfectly.","		cid-gp:aoqptofwcnmz-ec0ozto5erspzfjjqtsiriu-_jjdy-hkv5kmumhvkgheicuyespessnm6bop5ygjjnwicnsgw","		wed may 07 16:52:20 nzst 2014",5,7/05/2014 16:52,Good,
901,"poor battery	i'm only able to get about an hour out of my nexus 5... was pretty disappointed when i got home after a 85km ride on my bike and realized i only had about 25km tracked..   won't use it again it will be hard to regain my trust..","		cid-gp:aoqptoe05oy7ic3a2nxohillhtp_ogdp1lhuw9ruw8krxtvsge2sp1aph814bd9ew65szn2ov-ymjnxqykn72w","		wed may 07 09:15:21 nzst 2014",1,7/05/2014 9:15,Bad,
902,impressive.,"		cid-gp:aoqptohpfrth7qyynbxbdxhrt0f0-_94prqq70u2kyrrkeilgv03bajjeray2pkfu6bzbfc2xjwxvwbphvx03a","		wed may 07 05:56:05 nzst 2014",4,7/05/2014 5:56,Good,
903,"ble support improvements	please update the ant+ and ble support. id love to hook up my catyeye speed and cadence counter as well as my mio alpha heart rate monitor watch. thanks.","		cid-gp:aoqptofrnbycdwulxdjrryhd1blmpswte5xn89n2wj48ehqgyr0j6b2ca8htsjy1jmugnbfddxw55_ivjrd2gq","		wed may 07 02:51:07 nzst 2014",3,7/05/2014 2:51,Good,
904,"battery killer	tried again reinstalled sucks down 15 of my battery life using 72 of the cpu in a half hour after i take it off the charger - not even launching the app it is just thrashing away at my battery and network data.","		cid-lg:aoqptoekp5rkka2tq6ut5huekuiyqevfvis7lak3m95ummj8rmcycefy33amak5tmspnirx_-1jzpl4bldi9oa","		wed may 07 02:31:25 nzst 2014",1,7/05/2014 2:31,Bad,
905,"awesome way to keep your tracks	a useful tool for various applications. the tracking is very accurate and the graphs displayed is in absolute real time.","		cid-gp:aoqptofjpwvpz4lkr2ypsyflxtyeasrzul_ay-zcqo86pztbe9cpk0z0lsa9xm1i5ikaofrulpdmtdi813qgoa","		tue may 06 16:05:35 nzst 2014",5,6/05/2014 16:05,Good,
906,"outstanding	two things i'd love to see which would facilitate health-planning and tracking are the ability to set individual weight per track and also the ability to include an optional ""extra weight carried"" to reflect the extra calories expended on the days that i am hiking with a heavy rucksack.   if individual weight per track were supported then aggregate stats becomes much more realistic when taking risky calories expended over time as someone's weight varies.","		cid-gp:aoqptogkahdy4sunkclw6o7am1kkbgdgjpm3hth6lkj5iemwotfrsw6uxwrohyzxd4fkhyvmsembulfplamfiw","		tue may 06 14:21:03 nzst 2014",5,6/05/2014 14:21,Good,
907,"good app	great way to see where i went on my bike.","		cid-gp:aoqptohy4wan2etvkhn__5tnvgfxq2urnx987nvxy1sjtt4xarcsfzmzwxaubrmjkqqnyhrnnbrasfa_2k2vda","		tue may 06 12:57:49 nzst 2014",5,6/05/2014 12:57,Good,
908,"updated review	removed a star. doesn't seem like they have improved on the weaknesses from 4 years ago. many minor improvements would make this a much better app. calories burned always seems very inaccurate which prompted me to download mapmyride to see if i get better results. hard decision being the hard-core google fan that i am. wouldn't mind working with google to work on improvements.","		cid-lg:aoqptogw08zmp0xk8lxynqz50ayncs9sxcewlclkbjfofunjbttsnx-gbwozijag55fpjgdhiltszcvr1bgiug","		tue may 06 11:18:55 nzst 2014",3,6/05/2014 11:18,Good,
909,"this is a great app.	this integrates well with google. i recommend it for that reason alone. it could use some improvements but as with many of google's experiments there's really no telling whether they're going to improve on it or not. i like this app ever since it was first released. hasn't been updated much but it's still a good app for tracking your tracks. i would like it to have more options similar to run keeper or something like that.","		cid-gp:aoqptofoxmhwaf4zjsbivgu5yongyq6cq2-cg4adfp_p8obct3xulsvinzxyto6w9qjnfvthdmqp6failg8a4q","		tue may 06 10:10:06 nzst 2014",5,6/05/2014 10:10,Good,
910,greats app.,"		cid-gp:aoqptohtb1o1rm_8ecdttinfiqn9htwtkot1sc83bvem0hc4ygi-r1epfpzgoj2piwvlv5qrehfaffwpk3xmqg","		tue may 06 07:29:57 nzst 2014",5,6/05/2014 7:29,Good,
911,"great app	really great app i use it every time when i'm running.","		cid-gp:aoqptoggge9bajnw6uvqvde8pyizxuz02hhtwzhdzcf_o0jrn-mjcsozfykfup3zpjxndticltuvnlssuxfgow","		tue may 06 02:21:29 nzst 2014",5,6/05/2014 2:21,Good,
912,"very good	ดีมากๆๆ เอาไว้บัญทึกเส้นทางที่รถวิ่ง บอกความเร็วความสูงต่ำถนนด้วย.","		cid-gp:aoqptohffdcaus0tfd1shbwi6owul6qkdmcw2hd9gytqhmy6_pcw2bewifhi-xb_jko7ix9efd-rwudzm-kroq","		tue may 06 02:06:54 nzst 2014",5,6/05/2014 2:06,Good,
913,for some reason speed is not calculating right.,"		cid-gp:aoqptogrifzhv4icfg_ozynwibyjns71skcontsgouxfvmwsdwsvd6ktpqnlrryuzp_hwebnf47-ndjvtec5fa","		tue may 06 01:50:21 nzst 2014",3,6/05/2014 1:50,Good,
914,"simple and useful	i really like using it :-.","		cid-gp:aoqptoh_9vfpycltzr4qdc3zk31v57ocdu5nc6d43em4znha6zoxx9zsz98jaiobqblgisxcgi8da99vp0qalg","		mon may 05 23:40:59 nzst 2014",5,5/05/2014 23:40,Good,
915,"faultless	does what it says excellently. maybe a design revamp?.","		cid-gp:aoqptogvsjfjefpyfkcpltgz-utuedv6yjadtnystoknzhxegjoumhc7yvhbpqk5a8_xuamb8gp7nz3ixuz9gw","		mon may 05 22:48:20 nzst 2014",5,5/05/2014 22:48,Good,
916,"nice	i like it.","		cid-gp:aoqptofrb5ptx4ojiyve5_xzzl5rivqqycaseywkjcwmtnpkc9urdupegwcsldd_3-iyoynvxhy2voxsskidww","		mon may 05 17:38:42 nzst 2014",4,5/05/2014 17:38,Good,
917,every time i walk 4.3 km it shows 43 km 5 km as 50 km. ??.,"		cid-gp:aoqptoffqwah-4ld1o7peupoescniwqun9znjcqoe4tbmfbdehrgppaafqcpzpvzm_4tyygn7pn9scsgcl-x-q","		mon may 05 16:09:48 nzst 2014",2,5/05/2014 16:09,Bad,
918,"does not work well with out data conection.	maps usually not appear on my track. wrong distance  speed... happen very often. receive gps signal very slow sometimes it does not work at all while google map can point out my location quickly.","		cid-gp:aoqptogci_h0w3byvnsrnaax0n2oiz44fxsizuvwheubmlvh4fwosul5vtnpdvmlymtluea9m-idtshnk_fyvw","		mon may 05 12:54:10 nzst 2014",3,5/05/2014 12:54,Good,
919,"should have a tutorial.	as soon as you press the ""record"" button it starts.  users should have the option to enter information first.   even nintendo's ""weight loss coach"" has better use.","		cid-gp:aoqptohva3bfdnbofaqfckltnvrxr3jhsb2swcc73vqqejoipoucikxn1q-jjitp2tbjqbcommox9nmk-meoyg","		mon may 05 07:31:22 nzst 2014",1,5/05/2014 7:31,Bad,
920,"not a stand alone app	it requires google earth to view tracked data which is not available in 'play store-india'. so its not useful as of now.","		cid-gp:aoqptof5q4zf6zx6pvsllnxl4dnpdeahgyuamplyrikd3mldsatgcsp_u1ze0hqyf9ynke45fa1lh9k8u58klq","		mon may 05 03:13:39 nzst 2014",1,5/05/2014 3:13,Bad,
921,"most awesome app ever	so useful as i always like trying new hiking and off roading trails. i can just push record when i start the trail and then stop the recording when i finish the trail. it works even with no cell service since it uses gps. and each one syncs to my google drive. the only thing i wish it could do that it doesn't is allow me to draw a line or something. i accidentally left a small gap about 50 feet of distance in one of my trails because i forgot to push record now there is nothing i can do to fix it.","		cid-gp:aoqptofl8l6iydbxafi2xan_gl61y-b-tydhhxerpg9ie-jzr_9kfnpz3amflc-cy9tz5akrgg0rg0qluhpbpw","		sun may 04 19:36:30 nzst 2014",5,4/05/2014 19:36,Good,
922,"latest updates harmed app	this app had recorded various stats accurately. after the latest update the stats are completely wrong. staying still i can record speeds of 11mph.   the gps drops constantly during my runs giving me inaccurate results. looking forward to this app being updated again to fix the problems.","		cid-gp:aoqptoghfevtncsewk-v3rj7sbfzjqrefway3eqkmvv6pr-jlhtxqb2t36vhp4c0qfjlq--twvec0iao_czyiw","		sun may 04 17:32:22 nzst 2014",4,4/05/2014 17:32,Good,
923,"gee.	this used to work good now it stops recording my track.","		cid-gp:aoqptogjntkl3wmlcge9fl49qqoycyqyov5-tw6uuydlff89zvbubejwa6warbyp6zbhelflleaoqqhf-3cpha","		sun may 04 13:50:12 nzst 2014",3,4/05/2014 13:50,Good,
924,very good.,"		cid-gp:aoqptoer6dpytimscugcczzlldpol6ei59utxygye4yv5agh8esqbmjclpzjekpjj_ayubgmrnc_9cipwmzs6q","		sun may 04 08:04:45 nzst 2014",5,4/05/2014 8:04,Good,
925,will give it a try.,"		cid-gp:aoqptofn7tedoposhpnscpfgh9pju8wme1k7q1gxd7mm8ibsyfiz3o6n-xdrdruqjqh4lu-vkb23qtpjqcicja","		sun may 04 04:16:49 nzst 2014",5,4/05/2014 4:16,Good,
926,"this is my favorite exercise tracker	so i know there are lots of other pedometer type apps out there and i've tried a few. i just really like my tracks and i always come back.","		cid-gp:aoqptofff7wgw93o9xhjisxrgl_qud3vjcp9s7hdaw8ylnakek1rg7nvalrnsu-7h4-esx7mvoerudpgdu6fkq","		sun may 04 03:52:35 nzst 2014",5,4/05/2014 3:52,Good,
927,"excellent	good.","		cid-gp:aoqptoejcqj9rmkeesru6soojfpmnorotjvxygvrr-aazcub-2i8grumhnd0eupr1ezk6l1duus2vtrsmwqpmw","		sat may 03 23:34:07 nzst 2014",5,3/05/2014 23:34,Good,
928,my go to app for tracking my runs.,"		cid-gp:aoqptohke2rlnftvoo0guoj4s4jcynzlspwbttzkaiteoauqrx4pcptel5zrfvehbjpmxi7povpxiyfdsgjawg","		sat may 03 22:20:42 nzst 2014",5,3/05/2014 22:20,Good,
929,"app gone bad	this used to be great but lately the distance measurement is spurious and cant be trusted. eg. distance always registers at around 53 ft when starting a run instead of zero and quickly jumps to over 1000 ft. please fix as this was the best tracking app at one point :.","		cid-gp:aoqptohugku6qfvyq3kfb3d5nnoylypohyeaft0ejnj3qwg_lhvmstxiacp-nziwovy93wc3s3pqzjfxokggia","		sat may 03 20:36:51 nzst 2014",2,3/05/2014 20:36,Bad,
930,barang_9.,"		cid-gp:aoqptoedzpskqyvipksycu50oz1atko0lzi0ggatddvzgjra8jneo2m3yso9nhhdk0bk1vd_pu1ep1isufvb0q","		sat may 03 19:58:33 nzst 2014",5,3/05/2014 19:58,Good,
931,"nice	very nice..","		cid-gp:aoqptohuxum6lgyuisslzzjazfq9v_6ciam_yahwk1tc2vxx0z1fsotvaqnfq6crctpvopmbyig2j_87epuppw","		sat may 03 17:13:29 nzst 2014",5,3/05/2014 17:13,Good,
932,"on a 40 min non-stop bike ride i tend to get 1-5 minutes of ""non moving time"" according to this app. graphs for speed and elevation aren't smooth. it's not seldom that the map path drawn goes backwards a bit and then continues forward. overall the tracking is pretty unreliable and basic. suppose it just takes the gps info and doesn't check if it's probable or corrects anything apart from the ""ignore if precision is worse than x"".","		cid-gp:aoqptoglb1uvtyy7lqwldllf-67o0iapwhrnncoyaiyvons9auk_ninx-ykefwup8juwo40aopgq1h7kkkbhug","		sat may 03 10:52:11 nzst 2014",1,3/05/2014 10:52,Bad,
933,"my tracks	the recording when walking is spotty and inaccurate.  large gaps and skipped spots had all the right tools  adjusted all the setting but only marginally better.","		cid-gp:aoqptoh3kw1fqj2s0rfgte0xjyshes4w_7u5gov9zxcs8q-b7n8sgxy9i_xdznv9ixv9_vcgad-gpwa9ro-zbg","		sat may 03 06:15:12 nzst 2014",2,3/05/2014 6:15,Bad,
934,"went from best to worst	started using in april 2011 and was so impressed.  couldn't believe the accuracy.  since last two updates it is now useless.  this evening i did a 3 mile straight line flat walk which my tracks recorded as a completely jagged 4.6 mile distance with 600 foot elevation gain.  not using again until fixed.","		cid-gp:aoqptohx9df3bp07bvs_px0-nb4wcmvznaoxhmjnpsqsuaitasnbfgq8fdhsv4-ig3dcpfwwnwfxyynijcrqng","		fri may 02 15:54:40 nzst 2014",1,2/05/2014 15:54,Bad,
935,nice.,"		cid-gp:aoqptoejwroisohadxrz-jr9hf9n66o24_g8fva08t_kzimypis4j5icjoyqdm2y-ak1z3r3f_d7kkpg1rzp5a","		fri may 02 07:51:10 nzst 2014",1,2/05/2014 7:51,Bad,
936,what has google done? all my backed up runs have been deleted  including my marathon. it's also way inaccurate now. so angry.,"		cid-gp:aoqptogyka1jsc8xwqijyx1isf2ejnzxr9l2o0g90i6je7wj-vx44taq3ezyi3fjsqine6m_t5_yhhkvyckh7w","		thu may 01 23:56:07 nzst 2014",1,1/05/2014 23:56,Bad,
937,"aggregated stats...	it would be useful to have aggregated stats also by year and activity. for example i would like to know how many km i ran in 2013 and 2014. now aggregated stats give me the sum of all run  walking cycling i did from the beginning of time..","		cid-gp:aoqptogevl30-2pjs_mct84kkpifiige0ttvmh-tkom3cxhiahvq3szsvywt9qw0ncaztgrtmbhcbmi5tnhzfa","		thu may 01 21:49:48 nzst 2014",4,1/05/2014 21:49,Good,
938,"distinction	good app.","		cid-gp:aoqptog5hgncijhbaruwhd_g_mrzzwo7wmremryeyegqwqji5bneja3unksrndelttyg1yxitgj-0zwtngksew","		thu may 01 21:29:01 nzst 2014",5,1/05/2014 21:29,Good,
939,"umarpapu	this is sooo best for treck.","		cid-gp:aoqptoepq71mb89azaboliufkoej6cjq8q3zlcnwduwuvule8uxkvoo7r_nkwwn-gfszityts9spr2gohkhqyq","		thu may 01 21:19:05 nzst 2014",5,1/05/2014 21:19,Good,
940,top app.,"		cid-gp:aoqptoe9isifoqzcsv1-abiv3j33veqdexrsmfx2rbhrkb2_jmysrf0b77y4c6qovrattn0sn5aodme3n19gja","		thu may 01 19:37:47 nzst 2014",5,1/05/2014 19:37,Good,
941,highly inaccurate. i am walking on the footpath it shows me in the park dies not show the actual walking time. uninstalled in a day.,"		cid-gp:aoqptofted9csmn8dewrcgunluy-d3eilfbk2gvoaba8jvrt0kleddrzwzyt7rxuna3ypyr-m5_hioaflj15xq","		thu may 01 09:57:34 nzst 2014",2,1/05/2014 9:57,Bad,
942,"great app	must download. very handy.","		cid-gp:aoqptohhvos_jabtz_rdjxxkckqhz_rr9ytbuf3ab9dkxyeqvn59l3q3cdjkt0lmuqv3qtthfqctvam92zfssg","		thu may 01 04:27:57 nzst 2014",5,1/05/2014 4:27,Good,
943,"needs web front end	the android side is fine but the only thing exported is the kml of the route. the graphs and stats are only on the original android device. : it also doesn't display the route without an internet connection even though the gps data is known.","		cid-gp:aoqptoevrebtw_yjat7kaecvvtd-q4lzawm586ijxa91yk1nol9snoikycnvhl79b9_seixg8w1czvarmqyweq","		thu may 01 00:59:05 nzst 2014",2,1/05/2014 0:59,Bad,
944,"wrong count trip length	in spb counts trip length wrong but map is correct. very hard to use it.","		cid-gp:aoqptohtbbo4xaeggfjytshn2dy2bnpvlncspik53wxoh_l--tq1rdpv4dylr2px8wb1nx-yhyvs4ybp19yulw","		wed apr 30 23:24:50 nzst 2014",1,30/04/2014 23:24,Bad,
945,amazing.,"		cid-gp:aoqptoh_6l1au2zvzpml2eqbcog3-cujjxhuawp-k-cgn1tpgkjhcadaw-bqmj6tvcode_bxjwdy-fo230ozwq","		wed apr 30 22:44:00 nzst 2014",5,30/04/2014 22:44,Good,
946,"weird gaps. moving time issues.	went for a run earlier and the app randomly says i have stopped multiple times. the readout also only gives the ""moving"" time/speed which is therefore at a much higher pace. if the pauses in recording and the option for choosing overall time readouts were added the app would be really good.","		cid-gp:aoqptoekrd7fyy0ohn4jf3hlanr5jwie7lvwjlz81hd8q5ycldarqhpsngevkk4itumuvfpr7uw49vnewhhlnw","		wed apr 30 10:25:50 nzst 2014",3,30/04/2014 10:25,Good,
947,"drops gps signal	i haven't had problems with the gps before but the tracking in this app keeps dropping the signal for 50 of the time regardless of sky vision. therefore not really an option for tracking.","		cid-gp:aoqptoezafedhp_rr-ahh_sidlc1eh9pzmxyqeauawz-a-1sjpwf_wijazy2lquvblwse03meg8muas3ufa3vw","		wed apr 30 10:15:01 nzst 2014",2,30/04/2014 10:15,Bad,
948,"no pics	i can not get pictures synchronized/ on the my tracks recorded session's. i followed on how to do it...after i take a picture i do not have the check or way link it to my tracks so phone saves it with lat/long in photo file like rest of my photo's do. using a htc one m7.","		cid-gp:aoqptofsq07clh6ve42iywrvrmzyoic15nwgfrxu3luhcxuz60cwd-odx4xetwhwwtzq3mmvwmqlyttngoyjfg","		wed apr 30 08:50:53 nzst 2014",2,30/04/2014 8:50,Bad,
949,"fantastic	great app for tracking long distance road trips and morning runs.","		cid-gp:aoqptoe1urtl9p-ihpikm4pmjbgnhemi1rpcvmqd8un_9dj18dh2e-kcj8hbvhtfo7fecxjqxn1qgoo9qjldva","		tue apr 29 22:24:32 nzst 2014",5,29/04/2014 22:24,Good,
950,very good app .i m totally satisfied....,"		cid-gp:aoqptoendaaftxal9iyjll5lededamrd5a0xrlfthehhvfepzirednee7p9wj-mkhkyq_io5mxra_k_t71xeeg","		tue apr 29 19:08:08 nzst 2014",5,29/04/2014 19:08,Good,
951,good.,"		cid-gp:aoqptogxuvoxi1wpeu0ou61dw5yp5kkprnejfodvfbw0opnxvxlsqm970ycmrxz-d4nhg40rcpdcpzvhd3w-lg","		tue apr 29 17:24:52 nzst 2014",4,29/04/2014 17:24,Good,
952,naan.,"		cid-gp:aoqptoet3fwahqjeolyn86lrovoaqdyc4blicvelc5xi6xrwgir4lzgtg6tupw9_bn-gd_rrxmon0okd12ji7w","		tue apr 29 10:01:24 nzst 2014",3,29/04/2014 10:01,Good,
953,"love this app	it's so on point love how accurate it is:-.","		cid-gp:aoqptohb_hvx7f4_wz-brmyji36lwzgnaih8ij_76pb-a4kv-pdv5zic06arwbgrfy6uykoqyrfhkd_dhfy90q","		tue apr 29 09:29:33 nzst 2014",5,29/04/2014 9:29,Good,
